Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,OnlineSecurity_Yes,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
3066,0,38,49277.48,0.9445161045724828,10,1,0,-0.568691251294603,-0.0037833867120241173,-0.648714464113469,True,False,True,True,False,False,True,False
1372,0,83,15842.09,-1.109849651448906,13,1,0,-0.91757513206075,-0.004208947891261865,-1.0844962153544173,True,False,False,True,False,False,False,True
270,1,55,7882.5,-1.726068173678163,16,1,0,-1.097511911193665,0.4621622303463757,-1.1587802170050279,False,True,False,True,False,False,False,True
63911,0,25,16057.58,0.3953538597649949,13,0,0,-1.0643346321908786,1.0443501373505977,-1.0545207357197104,False,True,True,True,False,False,False,True
7602,0,35,56315.69,-0.3297734885370274,15,1,0,-1.1254177142018988,-0.761276091201922,-1.0313024386793026,False,False,False,False,False,False,False,False
524,4,61,32807.29,-1.3057356864231302,13,1,0,0.7327396603373706,-0.6442362874034037,0.5394530205482366,False,False,False,True,False,False,False,True
14839,2,42,12110.3,-1.0636196305556036,15,1,0,1.2985401617148766,-0.993574182425329,1.3645560957333396,False,True,True,False,False,False,False,False
315,1,82,27959.34,-0.964899708263463,5,1,0,-1.1636839443003804,-0.8193965142531648,-1.3363788723188943,False,False,False,True,False,False,False,False
3223,5,47,4986.92,-0.7219827751086393,11,2,0,0.6756870618805377,-1.4012200604053366,0.5227095044588774,False,False,False,True,False,True,False,False
871,4,82,38585.6,0.8022734644486792,9,2,0,-0.7304393646309179,-0.12036102091641107,-0.862106582480708,True,False,False,True,False,False,False,False
5456,4,70,16662.12,-0.941175453539871,12,1,0,-1.141666606778564,-0.0042946469795620106,-0.9891153417871543,True,False,False,False,False,True,False,False
610,1,82,28254.82,0.883174165414538,11,2,0,0.8334660102435467,-0.23653917627278173,0.9048837022699022,False,True,False,False,False,False,False,True
423,9,81,10881.57,-0.06873523756508823,14,0,1,-0.6798867165222794,0.7530384429583769,-0.6702121375025587,False,False,True,True,False,False,True,False
398,4,22,21603.64,0.4555412929944656,18,0,0,-0.8511678018103621,-0.17790749295400096,-0.620236773052203,True,False,True,False,False,False,True,False
25794,3,28,35299.63,-1.273167399665456,9,0,0,1.020045256440154,0.6405886636989737,1.2642643568950152,False,False,False,False,False,True,False,False
6637,3,23,67050.85,-0.7517135726910041,14,0,2,1.2318093047277212,1.1070245820087516,1.3469606904438989,False,False,False,False,True,False,True,False
22014,1,66,93024.74,1.5750221744843538,11,0,0,1.2066748018976166,-0.0042946469795620106,1.302968189000689,False,False,False,False,False,False,False,True
12396,3,85,70395.54,-1.2818932501409719,16,2,0,1.2554026835880296,2.3868822462811274,1.2618216499520716,True,False,False,True,False,False,True,False
105,3,75,13363.47,0.8555183910033638,11,3,0,1.2364973471153524,-0.46969891593833646,1.3482850539304234,False,False,True,False,False,False,True,False
5185,2,82,18679.11,-1.1484805174441317,16,0,0,1.1131696105385067,-0.2365089021383282,0.9711568266199803,False,False,True,True,False,False,True,False
16522,5,67,59065.06,-0.7034466855303309,10,1,1,-1.1050535478884629,0.2290583813905824,-1.155481296011947,False,False,False,True,False,False,False,False
4072,0,30,25846.05,-0.755953004646914,11,1,1,1.3608598113440669,0.1712720450569352,1.2343629226874395,False,False,False,True,False,False,True,False
3662,3,44,31722.2,0.4340585024949955,13,1,1,1.3459477823553363,-1.8669750435678607,1.3528144623560174,False,True,False,False,False,False,True,False
1687,3,76,25196.43,-1.2385815519167163,14,0,0,1.223638133073384,0.22865084496524204,1.3325468291147762,True,False,False,False,False,False,True,False
15703,6,64,17983.82,-0.6825801853136085,11,0,1,1.307122804014401,1.6884463205333342,1.6300690585652038,False,False,True,False,False,False,True,False
14684,0,21,25888.53,-1.530223286329415,12,1,0,0.9995205106819143,-0.5274852522719837,1.07428004899114,True,False,True,False,False,False,False,True
171,1,43,17724.54,0.65808707703256,15,1,1,-1.1762510926964955,-0.5861169355907644,-1.0986447038914116,False,False,False,False,False,False,False,False
2029,1,86,18584.57,-2.8379425410784846,16,0,0,0.5714567822614378,-0.8182776288193426,0.34544303077068,False,False,False,True,False,False,False,False
319,2,61,5875.01,0.4593724544804042,12,1,1,-1.0464507993540204,-0.7026443147319579,-0.9078941644090722,False,False,True,False,False,False,False,True
2917,1,76,9802.05,0.9286398553031386,11,2,2,0.3549899421789211,0.4621622303463757,0.24984574217521285,False,True,False,True,False,False,False,False
372,4,46,30783.19,1.3909012520618689,15,1,0,-1.132878266975439,0.5786477846064317,-0.9034489328155363,True,False,False,False,False,True,False,False
3149,4,63,21430.63,-0.3599770889698972,10,0,0,1.3091086793433337,-1.0509553111132093,1.1483671329964198,False,False,True,True,False,True,False,False
5870,3,87,19461.01,-0.10263590762215821,6,0,0,0.7545517646215458,-0.9935206204951417,0.8143886141816786,False,True,False,False,False,False,False,False
31790,2,51,17715.03,-0.89657505671456,12,3,1,0.6952496924537068,1.5716952854019142,0.6983729330674668,True,False,False,True,False,True,False,False
1166,0,57,65558.44,-0.8238383537963255,7,0,0,0.21929274752106045,0.22921673840157164,0.10860250630343603,False,True,False,True,False,False,False,False
7302,4,73,32631.96,-0.10553892384497895,16,0,0,1.0332837949831548,0.28736869312823776,0.9766430910739097,True,False,True,True,False,False,True,False
1535,2,54,11273.45,2.6317919913252346,13,1,0,1.3536087757924327,-0.6442362874034037,1.1373626900944,False,False,False,True,False,False,False,False
3052,0,41,16117.26,-0.22911502986501206,20,3,0,-0.9770483504891666,0.8733441272305912,-0.9498362789053615,False,False,True,True,False,False,False,False
823,1,32,27492.15,0.01453082179785771,12,2,1,-0.7324456622161376,-0.2948192138759836,-0.7952399451544658,False,False,False,True,False,False,False,False
6394,2,26,10114.81,2.119824427649595,16,1,1,-1.1804516554861881,1.3359816663294255,-1.1416648784921675,False,False,True,True,False,True,False,False
26659,0,87,56537.88,0.5092938290231481,11,2,1,-0.7841695357993866,-1.0522065876657776,-0.7928719252317568,False,False,False,False,False,False,False,True
30781,4,61,72129.01,0.15138822737333069,15,1,2,-1.0310822176271681,2.212757837297807,-0.7269057555882339,False,False,False,False,False,True,False,False
35061,0,65,52918.39,-0.09579421178969759,13,1,0,-0.5298338102645401,-1.0502753074777846,-0.7013427853835577,True,False,True,False,True,False,False,False
1748,0,53,18143.7,-0.660668948734257,9,1,0,1.4008401599249354,1.3979007946207522,1.4657392256797723,False,True,True,False,True,False,False,True
240,2,85,7543.45,1.8187626290578778,12,2,1,-1.199684232482938,-0.003528478499923079,-1.3061015551173738,False,False,False,False,True,False,True,False
1170,2,79,20802.1,0.2832266441906406,11,0,0,-0.8817369162655687,2.0955712970983704,-0.8641846242869764,True,False,False,True,False,False,True,False
990,1,45,50055.6,0.21371288406370617,14,2,1,0.9385740686930506,0.4075872810444089,1.1467875170481185,False,True,True,False,False,False,True,False
62,1,45,51302.78,-0.01997236106017538,11,0,0,-0.9506628787574051,0.1709506734758098,-1.102882149929741,True,False,False,True,False,False,False,True
592,0,23,8549.99,-0.7622422570634331,10,0,0,0.7474361210652954,-0.2355075269217782,0.7011418681371686,True,False,True,False,True,True,False,False
19073,1,29,45562.97,-0.23519800347200193,13,2,0,-1.1070030678193057,0.6413542499837201,-1.0400633998222701,False,True,False,False,True,True,False,False
25086,1,44,79358.93,-1.402975808713034,8,0,1,-0.6419777141948037,-1.343098379813124,-0.6410038448800391,False,False,False,False,False,False,True,False
2491,1,20,29998.04,-0.2659615694898306,13,2,0,-1.1107269641419357,-0.06257468458276387,-1.148248320694523,False,False,False,True,False,True,False,False
7979,7,46,23707.75,1.6058904544042865,13,2,0,1.373776132065652,-0.993155002102122,1.4755063109776552,False,True,True,False,False,True,False,False
3370,4,67,123891.9,0.5846295765917018,8,1,1,-0.9556639489511225,0.054742243984985645,-0.9489679975048894,False,False,True,True,False,True,False,False
3649,4,63,39653.8,-1.020098245779312,17,1,0,-1.1272501956947214,-1.0514396972644708,-1.26557436900121,False,True,False,False,True,False,False,False
61495,1,66,62184.87,0.4064262506136975,12,0,0,1.2644361282855905,1.3385891076665468,1.257737733207688,False,False,False,True,False,False,False,True
3264,3,79,60345.9,-0.40451464266835535,11,1,0,-1.0959012340110628,-1.0511200024046383,-1.1979435486181629,False,True,False,False,True,True,False,False
2193,2,68,79699.62,-0.972100660670392,9,0,0,-0.9826308773775781,-0.5280857047971815,-1.1197956245812268,True,False,False,True,False,False,True,False
1875,3,78,12246.0,-0.7740871950004864,13,0,0,0.8310387872648586,1.1644662589655397,1.0663930484001478,True,False,False,False,False,False,False,False
20269,1,33,34945.56,-1.250280314132398,9,2,0,-0.11667000875499442,0.9860398256129417,-0.1479250938502433,False,False,False,True,False,False,True,False
4225,0,54,46463.47,0.4138963340299838,10,0,0,0.6051016931142007,1.106344578373327,0.6038870086585089,True,False,False,True,False,False,False,True
916,2,23,28578.65,0.4762545607308537,7,0,0,0.6996514450633908,-1.866209340844136,0.5045376414952376,True,False,False,False,True,True,False,False
8582,9,65,74746.77,0.1030461017206692,8,1,0,0.8681978389586885,0.9325524163717391,1.0309239932620018,False,False,True,False,True,False,False,False
1084,1,27,15533.0,-0.3440745146292606,8,0,0,0.18969673807213613,-1.0502753074777846,0.12082012716994871,True,False,True,False,True,True,False,False
1181,2,69,47385.23,-0.6483065151399356,14,1,0,0.7542008043653567,-0.5278182677509756,0.6327710427810286,True,False,True,True,False,False,True,False
5885,3,27,43133.76,0.5383185306640612,17,1,0,-0.6508051452219811,0.35004344052773684,-0.558551744591558,False,False,False,False,True,False,False,False
14632,2,26,60826.49,0.6380862059152688,11,1,0,-0.8773839278438087,-1.0511206544629188,-0.9535101901993306,True,False,False,False,True,False,True,False
22,2,34,13378.22,0.5240904042522752,15,3,0,-1.1493446501901494,-1.2840658436663788,-1.1970898450184135,False,True,False,False,True,False,False,True
2006,1,69,32032.54,-0.6451817150639998,12,1,0,-1.146583870083519,-0.7600511531463281,-1.1148592569911022,False,True,True,False,False,False,False,False
41,2,61,41817.73,-1.5709929107986382,12,2,0,-0.9343208027911933,-0.7605749422479708,-0.8355935991447497,False,True,False,False,False,False,False,False
3039,2,81,34414.89,0.17871424951925977,15,1,1,-1.2036344474177214,1.1070252107792369,-1.168856268005708,False,False,False,False,True,False,True,False
16249,4,40,32935.41,1.1908118922150945,11,0,0,0.9971110626299944,0.8733431957187622,1.0438323897818,False,False,True,True,False,False,False,False
237,0,82,77348.17,-1.6472915571600932,15,1,0,-1.1061684139867605,-0.8186828364651095,-1.1427959651682889,False,True,False,False,False,False,False,True
67,1,21,40895.64,0.3572608028117664,9,1,0,-0.9629651703066319,-1.8658884350189253,-1.0803663940421608,True,False,False,False,True,False,False,True
2689,4,65,9019.07,-1.2315237848455391,11,1,0,1.365314888734055,0.9319003580911953,1.588678896273021,False,True,False,False,False,False,True,False
1029,1,43,6169.09,-0.8961191390080727,14,1,0,-0.6357303364794268,-0.5278193157017836,-0.7598108449751118,False,False,True,True,False,False,True,False
2674,5,57,25220.46,0.7949915612713991,17,1,2,-1.0977345894251784,-0.41133271349091965,-0.9084976083495212,True,False,True,False,False,True,False,False
1838,3,27,73031.71,-0.17238760149914797,12,1,1,0.8415271286278934,-1.633643905725706,0.6943255514350435,False,False,False,False,True,False,True,False
2719,1,59,14570.01,-0.7316559114658696,17,3,0,0.34281979019166914,-0.29552017652756857,0.21328565430446525,False,False,False,True,False,False,True,False
62,2,69,9106.57,0.7698390813725039,4,2,0,-0.5065855289601069,0.28771763745951173,-0.38859847858237706,False,False,False,False,False,False,False,False
14673,0,54,37928.26,-1.100791612446122,13,0,0,-1.2512068243082237,1.165656265327533,-1.1692737349276388,True,False,True,False,True,True,False,False
4818,2,35,28813.13,1.3910323061568912,17,0,1,1.4101973352036363,-0.2355075269217782,1.3684308833295418,False,True,True,False,True,True,False,False
3068,9,75,54270.13,-1.96285637652881,16,1,0,-0.8100918369986958,-1.8072569845781017,-0.9003539622800583,True,False,True,False,True,False,False,False
37042,1,84,42889.58,0.4309165645758647,14,2,0,-0.49043020132880993,-0.6442362874034037,-0.7124180671200752,False,False,False,True,False,True,False,False
924,1,46,67172.04,0.36025152446741,16,1,1,-0.8195889425519547,-0.7026444078831412,-0.6745460037266382,True,False,True,False,False,False,True,False
37646,2,60,9801.15,0.4518616972496006,12,3,1,1.1918573203916956,1.1646548901109832,1.180715314078403,False,True,True,True,False,False,False,True
558,5,41,70972.38,0.4623225023215311,10,0,2,0.8641761672298993,-0.5275644307774783,0.8366606359884254,True,False,False,False,True,True,False,False
333,3,54,79846.9,-0.21605180163540022,6,1,0,-1.2326735132709057,0.22889536682044626,-1.299689142598983,False,False,False,True,False,False,True,False
517,0,58,15635.34,1.555394303483665,13,2,0,1.090568223867837,0.3489579265052009,1.2294794088690015,False,True,False,False,False,False,True,False
26999,4,35,25648.63,0.4586933119978291,14,1,0,0.9750077520987656,-0.877342465138771,0.8287544443500969,True,False,False,True,False,False,False,True
25178,3,39,41795.89,-0.27792311196783975,15,1,1,0.9793459688000012,0.22873700980945702,0.8880183201011435,True,False,False,True,False,False,False,False
29015,0,40,30543.93,-0.5460261867699198,13,3,0,-0.48814933785351106,-0.6442362874034037,-0.6958836577551725,True,False,False,True,False,False,True,False
20606,1,31,12951.51,-0.10780585658426987,15,1,0,-0.7891149700941296,0.6988990220122211,-0.5432067033141481,True,False,True,False,False,False,False,True
2073,1,33,31292.07,2.7273270662352815,17,0,0,1.0974017377353837,2.445513929599908,1.1894257440441744,False,True,True,True,False,False,True,False
902,1,82,35180.11,-0.8981443454934199,11,0,0,1.0801729172278867,-0.46877439044770763,0.9576922366087165,False,False,True,False,True,False,False,False
1640,1,35,39473.86,-0.08073945663301468,9,1,0,1.0307484096841326,-1.8658884350189253,0.8377094279151955,False,False,False,False,True,False,True,False
23878,0,87,28679.37,-1.378976779589131,8,0,1,0.2958709139378015,-0.12036102091641107,0.09161125610685694,False,True,False,True,False,False,False,False
393,2,65,23935.48,-0.9117326389304147,11,0,1,-0.5686860182805245,-0.4684204159525553,-0.5204838383356449,False,False,True,False,False,False,False,False
141,8,60,20537.04,0.06368618851555546,12,1,1,-0.8985561347643287,0.7534739247385972,-0.9060832587234237,False,False,False,True,False,False,False,True
605,1,43,50673.99,0.046471057007846955,12,0,0,-0.9895245037026774,-0.8180307781845649,-1.068319183415659,False,True,True,False,True,False,True,False
364,1,37,6464.45,1.2621355631600726,11,4,0,0.981815170861057,0.5791601161125732,0.9666546296131375,False,False,True,True,False,False,False,False
496,2,24,67649.91,-0.3975106457482213,15,1,0,0.6535708928916467,-1.3425883770865557,0.4897856816516982,False,True,True,True,False,True,False,False
27186,2,39,112687.7,0.3536988197162816,17,2,0,0.7949269434906274,-1.1095869944319905,0.6119822423639474,False,False,False,True,False,False,False,True
13216,1,69,24650.65,-1.3705133733398014,10,1,1,1.1624954105102077,1.1641448873844142,1.3218352350235876,True,False,False,False,False,False,False,False
1702,0,74,51354.08,-0.12310084465028578,19,1,0,-1.078006387300113,-0.06257468458276387,-1.2485717517151853,False,False,False,True,False,False,False,False
6252,3,26,29950.47,0.7865438546305811,12,2,1,-1.1824382552379342,0.28728329678128206,-0.9812639770709991,False,False,True,False,False,False,False,True
21038,6,62,40588.2,-1.7251319769891045,9,0,0,-1.0800912727530438,-0.5274037449869157,-1.1396786949707889,False,True,False,False,True,False,True,False
